"State","Year","Quarter","Brands","User_Count","User_Percentage"
"assam","2020","4","Vivo","627536","20.203"
"assam","2020","4","Samsung","465965","15.0014"
"assam","2020","4","Oppo","431650","13.8966"
"assam","2020","4","Realme","271012","8.72501"
"assam","2020","4","Huawei","50719","1.63286"
"assam","2020","4","Motorola","42173","1.35772"
"assam","2020","4","Gionee","41431","1.33384"
"assam","2020","4","Asus","40998","1.3199"
"assam","2020","4","Lenovo","34802","1.12042"
"assam","2020","4","Others","307543","9.90109"
"assam","2021","1","Xiaomi","852998","25.3986"
"assam","2021","1","Vivo","692740","20.6268"
"assam","2021","1","Samsung","495482","14.7533"
"assam","2021","1","Oppo","467440","13.9183"
"assam","2021","1","Realme","303919","9.04939"
"assam","2021","1","Huawei","53218","1.5846"
"assam","2021","1","Asus","46880","1.39588"
"assam","2021","1","Motorola","43119","1.2839"
"assam","2021","1","Gionee","41879","1.24697"
"assam","2021","1","Apple","37442","1.11486"
"assam","2021","1","Others","323331","9.62739"
"assam","2021","2","Xiaomi","909274","25.1385"
"assam","2021","2","Vivo","753920","20.8435"
"assam","2021","2","Samsung","522765","14.4528"
"assam","2021","2","Oppo","503448","13.9187"
"assam","2021","2","Realme","358841","9.9208"
"assam","2021","2","Huawei","51958","1.43647"
"assam","2021","2","Asus","45364","1.25417"
"assam","2021","2","Motorola","42821","1.18386"
"assam","2021","2","Apple","41622","1.15071"
"assam","2021","2","Gionee","41574","1.14939"
"assam","2021","2","Others","345469","9.55111"
"assam","2021","3","Xiaomi","977013","24.9335"
"assam","2021","3","Vivo","827232","21.111"
"assam","2021","3","Oppo","549403","14.0208"
"assam","2021","3","Samsung","540646","13.7973"
"assam","2021","3","Realme","422801","10.7899"
"assam","2021","3","Huawei","56098","1.43163"
"assam","2021","3","Apple","45531","1.16196"
"assam","2021","3","Gionee","44481","1.13516"
"assam","2021","3","Asus","43763","1.11684"
"assam","2021","3","Motorola","42384","1.08164"
"assam","2021","3","Others","369128","9.42018"
"assam","2021","4","Xiaomi","1040847","24.7256"
"assam","2021","4","Vivo","889004","21.1185"
"assam","2021","4","Oppo","590804","14.0347"
"assam","2021","4","Samsung","559238","13.2849"
"assam","2021","4","Realme","501363","11.91"
"assam","2021","4","Huawei","54361","1.29136"
"assam","2021","4","Apple","53459","1.26993"
"assam","2021","4","Tecno","46362","1.10134"
"assam","2021","4","OnePlus","45171","1.07305"
"assam","2021","4","Motorola","43263","1.02772"
"assam","2021","4","Others","385719","9.16286"
"assam","2022","1","Xiaomi","1094829","24.3697"
"assam","2022","1","Vivo","949299","21.1303"
"assam","2022","1","Oppo","636621","14.1705"
"assam","2022","1","Samsung","577746","12.86"
"assam","2022","1","Realme","573316","12.7614"
"assam","2022","1","Apple","59621","1.3271"
"assam","2022","1","Tecno","55957","1.24554"
"assam","2022","1","Huawei","54586","1.21502"
"assam","2022","1","OnePlus","52178","1.16142"
"assam","2022","1","Infinix","47589","1.05928"
"assam","2022","1","Others","390847","8.69982"
"bihar","2018","1","Xiaomi","596264","27.9437"
"bihar","2018","1","Samsung","450851","21.129"
"bihar","2018","1","Vivo","233197","10.9287"
"bihar","2018","1","Oppo","220040","10.3121"
"bihar","2018","1","Realme","155139","7.27054"
"bihar","2018","1","Motorola","57712","2.70465"
"bihar","2018","1","Lenovo","51012","2.39066"
"bihar","2018","1","Micromax","37949","1.77847"
"bihar","2018","1","Apple","31149","1.45979"
"bihar","2018","1","Huawei","30652","1.4365"
"bihar","2018","1","Others","269839","12.6459"
"bihar","2018","2","Xiaomi","856356","28.4894"
"bihar","2018","2","Samsung","632694","21.0486"
"bihar","2018","2","Vivo","340287","11.3207"
"bihar","2018","2","Oppo","315880","10.5088"
"bihar","2018","2","Realme","215953","7.18437"
"bihar","2018","2","Motorola","77813","2.5887"
"bihar","2018","2","Lenovo","68280","2.27155"
"bihar","2018","2","Micromax","51961","1.72865"
"bihar","2018","2","Huawei","43343","1.44194"
"bihar","2018","2","Apple","39300","1.30744"
"bihar","2018","2","Others","364005","12.1098"
"bihar","2018","3","Xiaomi","1098938","29.0376"
"bihar","2018","3","Samsung","799534","21.1263"
"bihar","2018","3","Vivo","448602","11.8536"
"bihar","2018","3","Oppo","407853","10.7768"
"bihar","2018","3","Realme","274517","7.25365"
"bihar","2018","3","Motorola","93118","2.46049"
"bihar","2018","3","Lenovo","75263","1.9887"
"bihar","2018","3","Huawei","57713","1.52497"
"bihar","2018","3","Micromax","54364","1.43648"
"bihar","2018","3","Apple","45016","1.18947"
"bihar","2018","3","Others","429617","11.3519"
"bihar","2018","4","Xiaomi","1399341","29.2954"
"bihar","2018","4","Samsung","1008369","21.1103"
"bihar","2018","4","Vivo","590399","12.3601"
"bihar","2018","4","Oppo","528034","11.0544"
"bihar","2018","4","Realme","346806","7.26042"
"bihar","2018","4","Motorola","111948","2.34364"
"bihar","2018","4","Lenovo","92104","1.92821"
"bihar","2018","4","Huawei","75369","1.57786"
"bihar","2018","4","Micromax","61472","1.28692"
"bihar","2018","4","Apple","52872","1.10688"
"bihar","2018","4","Others","509951","10.6759"
"bihar","2019","1","Xiaomi","1691958","29.4504"
"bihar","2019","1","Samsung","1207394","21.016"
"bihar","2019","1","Vivo","731163","12.7267"
"bihar","2019","1","Oppo","649669","11.3082"
"bihar","2019","1","Realme","416110","7.24285"
"bihar","2019","1","Motorola","126430","2.20065"
"bihar","2019","1","Lenovo","103683","1.80472"
"bihar","2019","1","Huawei","95145","1.6561"
"bihar","2019","1","Micromax","69377","1.20758"
"bihar","2019","1","Apple","59723","1.03954"
"bihar","2019","1","Others","594465","10.3473"
"bihar","2019","2","Xiaomi","1953040","29.6375"
"bihar","2019","2","Samsung","1380854","20.9545"
"bihar","2019","2","Vivo","852634","12.9388"
"bihar","2019","2","Oppo","757333","11.4926"
"bihar","2019","2","Realme","480989","7.29904"
"bihar","2019","2","Motorola","140153","2.12683"
"bihar","2019","2","Lenovo","115382","1.75093"
"bihar","2019","2","Huawei","110837","1.68196"
"bihar","2019","2","Micromax","72239","1.09623"
"bihar","2019","2","Apple","65593","0.995378"
"bihar","2019","2","Others","660705","10.0262"
"bihar","2019","3","Xiaomi","2197280","29.7724"
"bihar","2019","3","Samsung","1536292","20.8162"
"bihar","2019","3","Vivo","975292","13.2149"
"bihar","2019","3","Oppo","853708","11.5674"
"bihar","2019","3","Realme","557826","7.55835"
"bihar","2019","3","Motorola","148040","2.00589"
"bihar","2019","3","Huawei","127268","1.72444"
"bihar","2019","3","Lenovo","114334","1.54919"
"bihar","2019","3","Micromax","76866","1.04151"
"bihar","2019","3","Apple","70777","0.959004"
"bihar","2019","3","Others","722582","9.79073"
"bihar","2019","4","Xiaomi","2484241","29.7789"
"bihar","2019","4","Samsung","1714305","20.5496"
"bihar","2019","4","Vivo","1129443","13.5388"
"bihar","2019","4","Oppo","977488","11.7173"
"bihar","2019","4","Realme","664779","7.9688"
"bihar","2019","4","Motorola","159553","1.91258"
"bihar","2019","4","Huawei","144428","1.73128"
"bihar","2019","4","Lenovo","121418","1.45545"
"bihar","2019","4","Micromax","81810","0.980668"
"bihar","2019","4","Infinix","79605","0.954236"
"bihar","2019","4","Others","785204","9.41235"
"bihar","2020","1","Xiaomi","2779954","29.7282"
"bihar","2020","1","Samsung","1896957","20.2856"
"bihar","2020","1","Vivo","1297671","13.877"
"bihar","2020","1","Oppo","1103628","11.802"
"bihar","2020","1","Realme","782681","8.36981"
"bihar","2020","1","Motorola","169958","1.81749"
"bihar","2020","1","Huawei","161040","1.72213"
"bihar","2020","1","Lenovo","132051","1.41212"
"bihar","2020","1","Infinix","94820","1.01398"
"bihar","2020","1","Micromax","81035","0.86657"
"bihar","2020","1","Others","851439","9.1051"
"bihar","2020","2","Xiaomi","3138353","29.5966"
"bihar","2020","2","Samsung","2126374","20.053"
"bihar","2020","2","Vivo","1506720","14.2093"
"bihar","2020","2","Oppo","1266996","11.9485"
"bihar","2020","2","Realme","914785","8.62698"
"bihar","2020","2","Motorola","183599","1.73145"
"bihar","2020","2","Huawei","179273","1.69065"
"bihar","2020","2","Lenovo","141217","1.33176"
"bihar","2020","2","Infinix","115210","1.0865"
"bihar","2020","2","Micromax","89409","0.843181"
"bihar","2020","2","Others","941831","8.88204"
"bihar","2020","3","Xiaomi","3459128","29.4063"
"bihar","2020","3","Samsung","2346143","19.9447"
"bihar","2020","3","Vivo","1712480","14.5579"
"bihar","2020","3","Oppo","1419010","12.0631"
"bihar","2020","3","Realme","1055287","8.97108"
"bihar","2020","3","Motorola","196074","1.66684"
"bihar","2020","3","Huawei","194850","1.65644"
"bihar","2020","3","Lenovo","150687","1.281"
"bihar","2020","3","Infinix","132702","1.12811"
"bihar","2020","3","HMD Global","97683","0.830411"
"bihar","2020","3","Others","999169","8.49401"
"bihar","2020","4","Xiaomi","3761975","29.1856"
"bihar","2020","4","Samsung","2566835","19.9136"
"bihar","2020","4","Vivo","1900128","14.7413"
"bihar","2020","4","Oppo","1561641","12.1153"
"bihar","2020","4","Realme","1195635","9.2758"
"bihar","2020","4","Huawei","209280","1.62361"
"bihar","2020","4","Motorola","206587","1.60271"
"bihar","2020","4","Lenovo","158922","1.23293"
"bihar","2020","4","Infinix","151393","1.17451"
"bihar","2020","4","HMD Global","105494","0.818428"
"bihar","2020","4","Others","1071943","8.31619"
"bihar","2021","1","Xiaomi","4036125","28.9405"
"bihar","2021","1","Samsung","2749873","19.7176"
"bihar","2021","1","Vivo","2104591","15.0907"
"bihar","2021","1","Oppo","1694257","12.1484"
"bihar","2021","1","Realme","1349413","9.67579"
"bihar","2021","1","Huawei","220336","1.57989"
"bihar","2021","1","Motorola","212374","1.5228"
"bihar","2021","1","Infinix","177252","1.27096"
"bihar","2021","1","Lenovo","159501","1.14368"
"bihar","2021","1","Tecno","123065","0.882421"
"bihar","2021","1","Others","1119501","8.02723"
"bihar","2021","2","Xiaomi","4268361","28.5087"
"bihar","2021","2","Samsung","2889063","19.2963"
"bihar","2021","2","Vivo","2311477","15.4385"
"bihar","2021","2","Oppo","1826833","12.2016"
"bihar","2021","2","Realme","1575376","10.5221"
"bihar","2021","2","Huawei","215607","1.44006"
"bihar","2021","2","Motorola","214140","1.43026"
"bihar","2021","2","Infinix","212701","1.42065"
"bihar","2021","2","Tecno","157952","1.05497"
"bihar","2021","2","Lenovo","154152","1.02959"
"bihar","2021","2","Others","1146472","7.65737"
"bihar","2021","3","Xiaomi","4521874","27.9806"
"bihar","2021","3","Samsung","3009544","18.6225"
"bihar","2021","3","Vivo","2576928","15.9456"
"bihar","2021","3","Oppo","1994060","12.3389"
"bihar","2021","3","Realme","1835886","11.3601"
"bihar","2021","3","Infinix","278142","1.72109"
"bihar","2021","3","Huawei","222180","1.37481"
"bihar","2021","3","Motorola","213677","1.3222"
"bihar","2021","3","Tecno","198088","1.22573"
"bihar","2021","3","Lenovo","147198","0.910835"
"bihar","2021","3","Others","1163194","7.19764"
"bihar","2021","4","Xiaomi","4718889","27.2202"
"bihar","2021","4","Samsung","3142992","18.1299"
"bihar","2021","4","Vivo","2818559","16.2584"
"bihar","2021","4","Oppo","2164915","12.488"
"bihar","2021","4","Realme","2149920","12.4015"
"bihar","2021","4","Infinix","342716","1.97691"
"bihar","2021","4","Tecno","233246","1.34544"
"bihar","2021","4","Motorola","220257","1.27052"
"bihar","2021","4","Huawei","214582","1.23778"
"bihar","2021","4","Apple","144021","0.830763"
"bihar","2021","4","Others","1185884","6.84059"
"bihar","2022","1","Xiaomi","4888198","26.4446"
"bihar","2022","1","Samsung","3283813","17.7651"
"bihar","2022","1","Vivo","3062549","16.5681"
"bihar","2022","1","Realme","2443092","13.2169"
"bihar","2022","1","Oppo","2339620","12.6571"
"bihar","2022","1","Infinix","387204","2.09473"
"bihar","2022","1","Tecno","280644","1.51825"
"bihar","2022","1","Motorola","220543","1.19311"
"bihar","2022","1","Huawei","215004","1.16315"
"bihar","2022","1","Apple","158500","0.857468"
"bihar","2022","1","Others","1205491","6.52158"
"chhattisgarh","2018","1","Xiaomi","161753","23.813"
"chhattisgarh","2018","1","Samsung","125715","18.5076"
"chhattisgarh","2018","1","Vivo","103265","15.2025"
"chhattisgarh","2018","1","Oppo","62998","9.27446"
"chhattisgarh","2018","1","Micromax","53452","7.86912"
"chhattisgarh","2018","1","Realme","40116","5.90581"
"chhattisgarh","2018","1","OnePlus","15860","2.33488"
"chhattisgarh","2018","1","Apple","15418","2.26981"
"chhattisgarh","2018","1","Lenovo","13258","1.95182"
"chhattisgarh","2018","1","Motorola","12182","1.79341"
"chhattisgarh","2018","1","Others","75246","11.0776"
"chhattisgarh","2018","2","Xiaomi","229221","24.1114"
"chhattisgarh","2018","2","Samsung","174661","18.3723"
"chhattisgarh","2018","2","Vivo","152196","16.0093"
"chhattisgarh","2018","2","Oppo","90864","9.55784"
"chhattisgarh","2018","2","Micromax","73053","7.68433"
"chhattisgarh","2018","2","Realme","54968","5.782"
"chhattisgarh","2018","2","Apple","20055","2.10955"
"chhattisgarh","2018","2","OnePlus","19998","2.10356"
"chhattisgarh","2018","2","Lenovo","17504","1.84122"
"chhattisgarh","2018","2","Motorola","16136","1.69732"
"chhattisgarh","2018","2","Others","102019","10.7312"
"chhattisgarh","2018","3","Xiaomi","298538","24.5147"
"chhattisgarh","2018","3","Samsung","222989","18.3109"
"chhattisgarh","2018","3","Vivo","205795","16.899"
"chhattisgarh","2018","3","Oppo","119608","9.82171"
"chhattisgarh","2018","3","Micromax","92998","7.63661"
"chhattisgarh","2018","3","Realme","70527","5.79138"
"chhattisgarh","2018","3","OnePlus","23810","1.95518"
"chhattisgarh","2018","3","Apple","23566","1.93514"
"chhattisgarh","2018","3","Motorola","19369","1.5905"
"chhattisgarh","2018","3","Lenovo","18890","1.55117"
"chhattisgarh","2018","3","Others","121702","9.99366"
"chhattisgarh","2018","4","Xiaomi","378100","23.9304"
"chhattisgarh","2018","4","Samsung","280138","17.7303"
"chhattisgarh","2018","4","Vivo","275135","17.4136"
"chhattisgarh","2018","4","Oppo","155513","9.84261"
"chhattisgarh","2018","4","Micromax","154018","9.74799"
"chhattisgarh","2018","4","Realme","91037","5.76184"
"chhattisgarh","2018","4","Apple","28128","1.78026"
"chhattisgarh","2018","4","OnePlus","27785","1.75855"
"chhattisgarh","2018","4","Motorola","22980","1.45443"
"chhattisgarh","2018","4","Lenovo","22246","1.40798"
"chhattisgarh","2018","4","Others","144918","9.17204"
"chhattisgarh","2019","1","Xiaomi","454437","23.8062"
"chhattisgarh","2019","1","Vivo","344150","18.0287"
"chhattisgarh","2019","1","Samsung","336551","17.6306"
"chhattisgarh","2019","1","Oppo","192191","10.0682"
"chhattisgarh","2019","1","Micromax","187241","9.80885"
"chhattisgarh","2019","1","Realme","109520","5.73734"
"chhattisgarh","2019","1","Apple","32769","1.71664"
"chhattisgarh","2019","1","OnePlus","31894","1.67081"
"chhattisgarh","2019","1","Motorola","25968","1.36037"
"chhattisgarh","2019","1","Lenovo","24737","1.29588"
"chhattisgarh","2019","1","Others","169440","8.87633"
"chhattisgarh","2019","2","Xiaomi","521922","23.8205"
"chhattisgarh","2019","2","Vivo","406013","18.5304"
"chhattisgarh","2019","2","Samsung","388144","17.7148"
"chhattisgarh","2019","2","Oppo","225563","10.2947"
"chhattisgarh","2019","2","Micromax","208017","9.49387"
"chhattisgarh","2019","2","Realme","126313","5.76491"
"chhattisgarh","2019","2","Apple","37139","1.69502"
"chhattisgarh","2019","2","OnePlus","35168","1.60506"
"chhattisgarh","2019","2","Motorola","28701","1.30991"
"chhattisgarh","2019","2","Lenovo","27225","1.24255"
"chhattisgarh","2019","2","Others","186861","8.52831"
"chhattisgarh","2019","3","Xiaomi","582178","23.9082"
"chhattisgarh","2019","3","Vivo","463726","19.0437"
"chhattisgarh","2019","3","Samsung","424913","17.4498"
"chhattisgarh","2019","3","Oppo","254200","10.4392"
"chhattisgarh","2019","3","Micromax","225367","9.2551"
"chhattisgarh","2019","3","Realme","145376","5.97012"
"chhattisgarh","2019","3","Apple","40822","1.67643"
"chhattisgarh","2019","3","OnePlus","38300","1.57286"
"chhattisgarh","2019","3","Motorola","30550","1.25459"
"chhattisgarh","2019","3","Lenovo","26475","1.08724"
"chhattisgarh","2019","3","Others","203151","8.34276"
"chhattisgarh","2019","4","Xiaomi","649776","23.8371"
"chhattisgarh","2019","4","Vivo","534907","19.6231"
"chhattisgarh","2019","4","Samsung","473054","17.354"
"chhattisgarh","2019","4","Oppo","290835","10.6693"
"chhattisgarh","2019","4","Micromax","243335","8.92678"
"chhattisgarh","2019","4","Realme","169406","6.21468"
"chhattisgarh","2019","4","Apple","44369","1.62768"
"chhattisgarh","2019","4","OnePlus","41107","1.50802"
"chhattisgarh","2019","4","Motorola","32554","1.19425"
"chhattisgarh","2019","4","Lenovo","27622","1.01332"
"chhattisgarh","2019","4","Others","218935","8.03166"
"chhattisgarh","2020","1","Xiaomi","711639","23.5916"
"chhattisgarh","2020","1","Vivo","613952","20.3532"
"chhattisgarh","2020","1","Samsung","521671","17.294"
"chhattisgarh","2020","1","Oppo","328835","10.9013"
"chhattisgarh","2020","1","Micromax","253971","8.41943"
"chhattisgarh","2020","1","Realme","196352","6.50929"
"chhattisgarh","2020","1","Apple","47890","1.58761"
"chhattisgarh","2020","1","OnePlus","43526","1.44294"
"chhattisgarh","2020","1","Motorola","34414","1.14086"
"chhattisgarh","2020","1","Lenovo","29426","0.975506"
"chhattisgarh","2020","1","Others","234811","7.78425"
"chhattisgarh","2020","2","Xiaomi","796390","23.4118"
"chhattisgarh","2020","2","Vivo","714180","20.9951"
"chhattisgarh","2020","2","Samsung","579423","17.0335"
