"State","Year","Quarter","District","Transaction_Count","Transaction_Amount"
"tripura","2018","3","sepahijala district","33646","39779000"
"tripura","2018","3","north tripura district","25747","30157400"
"tripura","2018","3","dhalai district","22350","31331700"
"tripura","2018","3","south tripura district","49250","45613100"
"tripura","2018","3","gomati district","34380","36259200"
"tripura","2018","3","west tripura district","168029","229531000"
"tripura","2018","4","unakoti district","22714","18120400"
"tripura","2018","4","khowai district","26880","33718900"
"tripura","2018","4","sepahijala district","53688","62851700"
"tripura","2018","4","north tripura district","34385","44032500"
"tripura","2018","4","dhalai district","28775","46429200"
"tripura","2018","4","south tripura district","49820","66096000"
"tripura","2018","4","gomati district","38970","48524000"
"tripura","2018","4","west tripura district","192827","305113000"
"tripura","2019","1","unakoti district","24562","28789600"
"tripura","2019","1","khowai district","36291","41097800"
"tripura","2019","1","sepahijala district","65545","79750900"
"tripura","2019","1","north tripura district","35513","53359800"
"tripura","2019","1","dhalai district","33295","57107000"
"tripura","2019","1","south tripura district","64445","78239600"
"tripura","2019","1","gomati district","51994","62248000"
"tripura","2019","1","west tripura district","269281","356302000"
"tripura","2019","2","unakoti district","20264","29942700"
"tripura","2019","2","khowai district","27357","39594600"
"tripura","2019","2","sepahijala district","51675","91802300"
"tripura","2019","2","north tripura district","34750","57253600"
"tripura","2019","2","dhalai district","35446","57168100"
"tripura","2019","2","south tripura district","58687","93657800"
"tripura","2019","2","gomati district","44671","72233500"
"tripura","2019","2","west tripura district","259708","400169000"
"tripura","2019","3","unakoti district","24817","37601400"
"tripura","2019","3","khowai district","31061","48267500"
"tripura","2019","3","sepahijala district","64021","100770000"
"tripura","2019","3","north tripura district","49503","71077700"
"tripura","2019","3","dhalai district","44468","71345900"
"tripura","2019","3","south tripura district","66682","99290800"
"tripura","2019","3","gomati district","60249","87365300"
"tripura","2019","3","west tripura district","370916","501659000"
"tripura","2019","4","unakoti district","35536","54063300"
"tripura","2019","4","khowai district","35979","55953900"
"tripura","2019","4","sepahijala district","73165","126608000"
"tripura","2019","4","north tripura district","61226","90362300"
"tripura","2019","4","dhalai district","52188","79988100"
"tripura","2019","4","south tripura district","76273","115117000"
"tripura","2019","4","gomati district","72919","107373000"
"tripura","2019","4","west tripura district","394538","585934000"
"tripura","2020","1","unakoti district","37292","65629400"
"tripura","2020","1","khowai district","43027","73377000"
"tripura","2020","1","sepahijala district","82186","153302000"
"tripura","2020","1","north tripura district","71460","109976000"
"tripura","2020","1","dhalai district","61425","99410800"
"tripura","2020","1","south tripura district","89869","155003000"
"tripura","2020","1","gomati district","77355","136219000"
"tripura","2020","1","west tripura district","461888","795861000"
"tripura","2020","2","unakoti district","51385","78087500"
"tripura","2020","2","khowai district","57871","87108400"
"tripura","2020","2","sepahijala district","113723","189446000"
"tripura","2020","2","north tripura district","101129","142793000"
"tripura","2020","2","dhalai district","91473","139760000"
"tripura","2020","2","south tripura district","120386","209028000"
"tripura","2020","2","gomati district","94532","143272000"
"tripura","2020","2","west tripura district","422021","779680000"
"tripura","2020","3","unakoti district","63441","118958000"
"tripura","2020","3","khowai district","72823","129761000"
"tripura","2020","3","sepahijala district","144693","269350000"
"tripura","2020","3","north tripura district","126884","207965000"
"tripura","2020","3","dhalai district","114616","192404000"
"tripura","2020","3","south tripura district","151881","270870000"
"tripura","2020","3","gomati district","121329","214786000"
"tripura","2020","3","west tripura district","522218","937726000"
"tripura","2020","4","unakoti district","77102","156226000"
"tripura","2020","4","khowai district","83899","156614000"
"tripura","2020","4","sepahijala district","165182","336835000"
"tripura","2020","4","north tripura district","164023","307733000"
"tripura","2020","4","dhalai district","137188","266253000"
"tripura","2020","4","south tripura district","182583","347232000"
"tripura","2020","4","gomati district","149404","291693000"
"tripura","2020","4","west tripura district","692509","1319550000"
"tripura","2021","1","unakoti district","68925","161256000"
"tripura","2021","1","khowai district","71155","160906000"
"tripura","2021","1","sepahijala district","141426","365525000"
"tripura","2021","1","north tripura district","143060","318075000"
"tripura","2021","1","dhalai district","116945","274080000"
"tripura","2021","1","south tripura district","150265","357644000"
"tripura","2021","1","gomati district","127271","295815000"
"tripura","2021","1","west tripura district","692376","1402040000"
"tripura","2021","2","unakoti district","88092","174171000"
"tripura","2021","2","khowai district","81845","164266000"
"tripura","2021","2","sepahijala district","166437","361358000"
"tripura","2021","2","north tripura district","176067","351156000"
"tripura","2021","2","dhalai district","138998","278586000"
"tripura","2021","2","south tripura district","171713","365936000"
"tripura","2021","2","gomati district","148554","309610000"
"tripura","2021","2","west tripura district","772723","1463070000"
"tripura","2021","3","unakoti district","105296","228625000"
"tripura","2021","3","khowai district","89061","181900000"
"tripura","2021","3","sepahijala district","195392","447582000"
"tripura","2021","3","north tripura district","210698","454117000"
"tripura","2021","3","dhalai district","167446","368906000"
"tripura","2021","3","south tripura district","186827","414557000"
"tripura","2021","3","gomati district","166441","372982000"
"tripura","2021","3","west tripura district","960039","1895460000"
"tripura","2021","4","unakoti district","130201","289485000"
"tripura","2021","4","khowai district","111589","254808000"
"tripura","2021","4","sepahijala district","233920","570421000"
"tripura","2021","4","north tripura district","255959","590089000"
"tripura","2021","4","dhalai district","194907","448039000"
"tripura","2021","4","south tripura district","219422","560735000"
"tripura","2021","4","gomati district","200196","454493000"
"tripura","2021","4","west tripura district","1174499","2328860000"
"tripura","2022","1","unakoti district","148265","349476000"
"tripura","2022","1","khowai district","124989","289653000"
"tripura","2022","1","sepahijala district","257586","636388000"
"tripura","2022","1","north tripura district","310764","699778000"
"tripura","2022","1","dhalai district","216216","501759000"
"tripura","2022","1","south tripura district","242720","632738000"
"tripura","2022","1","gomati district","230019","517368000"
"tripura","2022","1","west tripura district","1340631","2620170000"
"tripura","2022","2","unakoti district","168534","380246000"
"tripura","2022","2","khowai district","147470","314664000"
"tripura","2022","2","sepahijala district","301211","703075000"
"tripura","2022","2","north tripura district","347933","745615000"
"tripura","2022","2","dhalai district","258585","545900000"
"tripura","2022","2","south tripura district","270412","649810000"
"tripura","2022","2","gomati district","269581","581886000"
"tripura","2022","2","west tripura district","1654938","2957080000"
"tripura","2022","3","unakoti district","179593","406386000"
"tripura","2022","3","khowai district","164425","363263000"
"tripura","2022","3","sepahijala district","358452","818757000"
"tripura","2022","3","north tripura district","400198","829909000"
"tripura","2022","3","dhalai district","287101","618208000"
"tripura","2022","3","south tripura district","286379","682522000"
"tripura","2022","3","gomati district","294377","612183000"
"tripura","2022","3","west tripura district","2286054","4317120000"
"tripura","2022","4","unakoti district","292384","653255000"
"tripura","2022","4","khowai district","172992","374619000"
"tripura","2022","4","sepahijala district","352709","784954000"
"tripura","2022","4","north tripura district","460914","940748000"
"tripura","2022","4","dhalai district","289984","592126000"
"tripura","2022","4","south tripura district","318517","743430000"
"tripura","2022","4","gomati district","303790","606246000"
"tripura","2022","4","west tripura district","3006900","5757590000"
"uttar-pradesh","2018","1","amethi district","96408","86534600"
"uttar-pradesh","2018","1","siddharthnagar district","76809","95934900"
"uttar-pradesh","2018","1","auraiya district","65304","61921900"
